DATA MONTAGEM;MAPA;VEICULO;BAIA;PRODUTO;QUANTIDADE;UNIDADE;LASTRO;CODIGO DE BARRAS;MONTADOR;HORA INICIO MONTAGEM;HORA FIM MONTAGEM;CONFERENTE1;CONFERENTE2;INICIO CONFERENCIA;FIM CONFERENCIA;APONTAMENTO;DIF APONTAMENTO
01/10/2025;7200101;TDS1D16;M1;055935-COCA COLA PET 600ML;11;CX6;1;720010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7200101;TDS1D16;M1;055934-COCA COLA ZERO PET 600ML;5;CX6;1;720010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7200101;TDS1D16;M1;056102-FANTA LARANJA PET 600ML;4;CX6;1;720010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7200101;TDS1D16;M1;056350-SPRITE ORIGINAL PET 600ML 6U F;3;CX6;1;720010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7200101;TDS1D16;M1;055994-PET 1L CC ZERO 6U FL;1;CX6;1;720010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7200101;TDS1D16;M1;056238-SPRITE REFRESH PET 510ML FL 6U;1;CX6;1;720010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7200101;TDS1D16;M1;119514-POWERADE FRUTAS TROPICAIS PET 500ML 06CP;1;CX6;1;720010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7200101;TDS1D16;M1;119594-POWERADE SOUR PET 500ML 06 CP;1;CX6;1;720010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7200101;TDS1D16;M1;118798-DV FRUT UVA PET 450ML 6P CP;3;CX6;1;720010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7200101;TDS1D16;M1;118955-DV FRUT LARANJA PET 450ML (6);2;CX6;1;720010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7200101;TDS1D16;A3;056600-COCA COLA ORIGINAL PET 2L 8U F;15;CX8;1;720010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7200101;TDS1D16;A3;056600-COCA COLA ORIGINAL PET 2L 8U F;15;CX8;2;720010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7200101;TDS1D16;A3;056600-COCA COLA ORIGINAL PET 2L 8U F;15;CX8;3;720010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7200101;TDS1D16;M3;056273-SPRITE ORIGINAL PET 2L 8U FL;3;CX8;1;720010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7200101;TDS1D16;M3;056199-SPRITE SEM ACUCAR PET 2L C8;3;CX8;1;720010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7200101;TDS1D16;M3;055819-FANTA UVA PET 2L;3;CX8;1;720010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7200101;TDS1D16;M3;056606-CC+SPRITE PET2L (4) LM;4;CX4;1;720010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7200101;TDS1D16;M3;056602-CC+FTA GUA PET2L 2X2;6;CX4;1;720010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7200101;TDS1D16;M3;007323-CRYSTAL PET 1,5L SEM / G;1;CX6;1;720010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7200101;TDS1D16;M3;119568-PET 1.5L DV F.FRUTAS CITRICAS;6;CX6;1;720010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7200101;TDS1D16;M3;119571-PET 1.5L DV FRUT LARANJA C6;8;CX6;2;720010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7200101;TDS1D16;M3;119574-PET 1.5L DV FRUT UVA C6;7;CX6;2;720010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7200101;TDS1D16;M3;119588-PET 1.5L DV FRUT LIMAO C6;4;CX6;2;720010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7200101;TDS1D16;M3;056419-SPRITE FRESH LIMÃO PET 1,5L 6U;4;CX6;3;720010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7200101;TDS1D16;M3;008590-CRYSTAL PET 5L;10;CX2;3;720010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7200101;TDS1D16;M5;055818-COCA COLA ZERO PET 2L;15;CX8;1;720010110202509;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7200101;TDS1D16;M5;055818-COCA COLA ZERO PET 2L;15;CX8;2;720010110202509;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7200101;TDS1D16;M5;055818-COCA COLA ZERO PET 2L;5;CX8;3;720010110202509;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7200101;TDS1D16;A5;056600-COCA COLA ORIGINAL PET 2L 8U F;15;CX8;1;720010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7200101;TDS1D16;A5;056600-COCA COLA ORIGINAL PET 2L 8U F;2;CX8;2;720010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7200101;TDS1D16;A5;055817-FTA LAR PET 2L;7;CX8;2;720010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7200101;TDS1D16;A5;055789-G.KUAT PET2 C/8 UND;8;CX8;2;720010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7200101;TDS1D16;Armaz.Extra;141003-MENTOS PURE FRUIT 3 CAMADAS 5P;1;CX15;1;720010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7200101;TDS1D16;Armaz.Extra;141006-MENTOS FRUTAS STICK 14P;1;CX16;1;720010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7200101;TDS1D16;Armaz.Extra;141159-MENTOS FANTA LARANJA STICK 14P CX16 600G;1;CX16;1;720010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7200101;TDS1D16;Armaz.Extra;141157-MINI OREO 35G CX10 350G;1;CX10;1;720010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7200101;TDS1D16;Armaz.Extra;141085-SUCRILHOS CEREAL ORIGINAL CX 240G;3;CX1;1;720010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;M3;056600-COCA COLA ORIGINAL PET 2L 8U F;15;CX8;1;727010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;M3;056600-COCA COLA ORIGINAL PET 2L 8U F;15;CX8;2;727010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;M3;056600-COCA COLA ORIGINAL PET 2L 8U F;15;CX8;3;727010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;M3;056600-COCA COLA ORIGINAL PET 2L 8U F;14;CX8;4;727010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A3;056476-CC MENOS ACUCAR PET 3L 6U FL;15;CX6;1;727010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A3;007323-CRYSTAL PET 1,5L SEM / G;18;CX6;2;727010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A3;007322-CRYSTAL PET 1,5L COM GAS;15;CX6;2;727010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A3;056314-SCHW CITRUS ORIGINAL PET 1,5L;1;CX6;3;727010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A3;119568-PET 1.5L DV F.FRUTAS CITRICAS;3;CX6;3;727010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A3;119571-PET 1.5L DV FRUT LARANJA C6;11;CX6;3;727010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A3;119574-PET 1.5L DV FRUT UVA C6;17;CX6;3;727010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A3;119588-PET 1.5L DV FRUT LIMAO C6;2;CX6;4;727010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A3;119474-LEAO CHA BRANCO LICHIA ZERO 1,5L;1;CX6;4;727010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A3;118759-MATTE LEÃO NATURAL PET 1,5L C6;1;CX6;4;727010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A3;056419-SPRITE FRESH LIMÃO PET 1,5L 6U;3;CX6;4;727010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A2;056754-COCA COLA RETORNAVEL PET 2L RT;10;CX9;1;727010110202504;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A2;056754-COCA COLA RETORNAVEL PET 2L RT;5;CX9;2;727010110202504;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A2;056327-FTA LARANJA RETORNAVEL 2L P;2;CX9;2;727010110202504;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A2;139611-THZ GOLD LAGER 600ML RETORNAVE;1;CX24;2;727010110202504;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;M2;056756-CC SEM ACUCAR RETORNAVEL 2L RT;6;CX9;1;727010110202503;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;M2;056840-COCA COLA LS 1 LITRO ROTULADA;5;CX12;1;727010110202503;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;M2;055957-COCA COLA KS ULTRA 290ML;6;CX24;2;727010110202503;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;M2;056016-CC ZERO 290ML KS ULTRA CX24;1;CX24;2;727010110202503;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A5;055817-FTA LAR PET 2L;8;CX8;1;727010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A5;056199-SPRITE SEM ACUCAR PET 2L C8;7;CX8;1;727010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A5;055819-FANTA UVA PET 2L;7;CX8;2;727010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A5;056100-FANTA GUARANA PET 2L;2;CX8;2;727010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A5;056604-BIPACK CCO+FTALAR PET2L;30;CX4;2;727010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A5;056602-CC+FTA GUA PET2L 2X2;20;CX4;3;727010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;M5;055818-COCA COLA ZERO PET 2L;15;CX8;1;727010110202509;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;M5;055818-COCA COLA ZERO PET 2L;15;CX8;2;727010110202509;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;M5;055818-COCA COLA ZERO PET 2L;7;CX8;3;727010110202509;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;M5;056273-SPRITE ORIGINAL PET 2L 8U FL;11;CX8;3;727010110202509;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;M4;056298-PET 200ML COCA COLA 12UND;40;CX12;1;727010110202507;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;M4;056298-PET 200ML COCA COLA 12UND;3;CX12;2;727010110202507;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;M4;056443-PET 200ML CC S ACUCAR C/12;12;CX12;2;727010110202507;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;M4;056561-PET 200ML FTA LAR C/12;8;CX12;2;727010110202507;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;M4;007331-CRYSTAL PET 500ML SEM/G;10;CX12;2;727010110202507;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;M4;007325-CRYSTAL PET 500ML COM GAS;17;CX12;3;727010110202507;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A4;055445-FTLAR LATA 350ML C6 UNID;3;CX6;1;727010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A4;055286-FANTA UVA LATA 350ML C/6;6;CX6;1;727010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A4;056010-KUAT LATA 350ML C/6;2;CX6;1;727010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A4;056267-SPRITE LATA 350ML C/6;6;CX6;1;727010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A4;055247-SPRITE SEM ACUCAR LAT 350ML C6;2;CX6;1;727010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A4;056760-FTA MARACUJA LATA 350ML C/6;1;CX6;1;727010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A4;056074-FTA GUA LT 350ML 6U FI MAINLIN;2;CX6;1;727010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A4;056312-SCHW CITRUS ORIGINAL LT 350ML;10;CX6;1;727010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A4;056856-LATA 350ML FTA MISTERIO CHUCKY;1;CX6;1;727010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A4;009390-SCHWEPPES TONICA LATA 350ML;3;CX6;1;727010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A4;056335-LATA 220ML CC SEM ACUCAR C/6;5;CX6;1;727010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A4;056287-LATA 220ML CC CAFE ESPR C/6;4;CX6;1;727010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A4;056324-LATA 220ML SPRITE C/6;1;CX6;1;727010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A4;056341-LATA 220ML FTA UVA C/6;2;CX6;1;727010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A4;008463-MONSTER ENERGY LATA 473 C/6;13;CX6;1;727010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A4;118469-MONSTER E. ZERO ACUCAR 473ML6;4;CX6;2;727010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A4;119586-MONSTER U PEACHY KEEN LATA 473;1;CX6;2;727010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A4;118650-MONSTER KHAOTIC LT 473ML 06;1;CX6;2;727010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A4;118990-MONSTER MANGO LOCO LATA 473ML;5;CX6;2;727010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A4;118461-MONSTER ULTRA LT 473ML 6PACK F;5;CX6;2;727010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A4;119509-MONSTER PIPELINE PUNCH LT 473ML;2;CX6;2;727010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A4;119026-MONSTER ULTRA VIOLET LT 473ML;2;CX6;2;727010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A4;119521-MONSTER ULTRA WATERMELON LT 473ML 06;4;CX6;2;727010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A4;118984-MONSTER ABSOLUTELY ZERO LATA;1;CX6;2;727010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A4;118882-DV PESSEGO LATA 290ML;2;CX6;2;727010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A4;119118-LATA 290ML MATTE LEAO LIMAO CG;1;CX6;2;727010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A4;119116-LATA 290ML ICE TEA LIMAO ZERO;1;CX6;2;727010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A4;118884-DV UVA LT 290ML 6U FL;4;CX6;2;727010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A4;118878-DV GOIABA LATA 290ML;5;CX6;2;727010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A4;119169-DV MANGA LATA 290ML C6UND;2;CX6;2;727010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A4;118880-DV MARACUJA LATA 290ML;2;CX6;2;727010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A4;139651-THZ 500ML EBENHOLZ DUNKEL C/6U;1;CX6;2;727010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A4;005118-DV KAPO UVA TP 200ML;7;CX12;3;727010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A4;005119-DV KAPO MORANGO TP 200ML;6;CX12;4;727010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A4;005122-DV KAPO LARANJA TP 200ML;2;CX12;4;727010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A4;005120-DV KAPO MARACUJA TP 200ML;2;CX12;4;727010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A4;119068-DV KAPO MACA C/12 UND;4;CX12;4;727010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A4;119164-DV UVA TP 200ML (18U) CP;2;CX18;4;727010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A1;008533-COCA COLA LATA 350ML C/12;17;CX12;1;727010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A1;008678-FANTA LARANJA LATA 350ML C/12;2;CX12;1;727010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A1;009334-COCA COLA ZERO LATA 350ML C12;12;CX12;1;727010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A1;056053-LATA 220ML CC 12UN;5;CX12;2;727010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A1;903750-LATA 350ML EISENBAHN PILSEN 12;1;CX12;2;727010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A1;119145-ADES MACA 1L CX 6UN;9;CX6;2;727010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A1;119144-ADES LARANJA 1 LITRO C/6 UNID;1;CX6;2;727010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A1;119143-ADES ABACAXI 1LITRO C/6UND;1;CX6;2;727010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A1;119148-ADES PESSEGO 1L 6U;1;CX6;2;727010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A1;005849-DV MAIS NECTAR UVA TP 1L;1;CX6;3;727010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A1;119168-DV MANGA 1L C6UND;1;CX6;3;727010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A1;005814-DV MAIS NECTAR PESSEGO TP 1L;1;CX6;3;727010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A1;005763-DV MAIS NECTAR CAJU TP 1L;1;CX6;3;727010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A1;005783-DV MAIS NECTAR LARANJA TP 1L;1;CX6;3;727010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;A1;005793-DV MARACUJA 1LITRO;2;CX6;3;727010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;M1;055935-COCA COLA PET 600ML;15;CX6;1;727010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;M1;055934-COCA COLA ZERO PET 600ML;10;CX6;1;727010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;M1;056102-FANTA LARANJA PET 600ML;4;CX6;1;727010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;M1;056350-SPRITE ORIGINAL PET 600ML 6U F;6;CX6;1;727010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;M1;055993-CC PET 1 LITRO CX C/06;3;CX6;1;727010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;M1;092650-CRYSTAL PET 1L;4;CX6;2;727010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;M1;119123-CHA 450ML GUARANA POWER ACAI;5;CX6;2;727010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;M1;118614-CHA 450ML ICE TEA LIMAO;1;CX6;2;727010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;M1;119471-CHA 450M LEAO BRANCO LICHIA ZR;1;CX6;2;727010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;M1;118620-CHA 450ML ICE TEA PESSEGO;3;CX6;2;727010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;M1;056238-SPRITE REFRESH PET 510ML FL 6U;3;CX6;2;727010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;M1;006949-POWERADE MOUNTAIN BLAST PT500;3;CX6;2;727010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;M1;119514-POWERADE FRUTAS TROPICAIS PET 500ML 06CP;1;CX6;2;727010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;M1;119513-POWERADE LIMAO PET 500ML 06;2;CX6;2;727010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;M1;118200-POWERADE UVA S.CAP PT500 06 CP;2;CX6;2;727010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;M1;118798-DV FRUT UVA PET 450ML 6P CP;5;CX6;2;727010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;M1;118955-DV FRUT LARANJA PET 450ML (6);2;CX6;2;727010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;Armaz.Extra;141003-MENTOS PURE FRUIT 3 CAMADAS 5P;1;CX15;1;727010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;Armaz.Extra;141011-MENTOS RAINBOW STICK;1;CX16;1;727010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;Armaz.Extra;141014-FRUITTELLA MASTIG MORANGO VITA;1;CX16;1;727010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;Armaz.Extra;141015-FRUITTELLA SWIRL MORANGO VITA;1;CX15;1;727010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;Armaz.Extra;141019-MENTOS MORANGO IOGURTE STICK;1;CX16;1;727010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;Armaz.Extra;141020-MENTOS FRUTAS VERMELHA STICK CX16 600G;2;CX16;1;727010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;Armaz.Extra;141021-MENTOS STRONG MINT SLAB;1;CX15;1;727010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;Armaz.Extra;141034-FINI TUBES TRES CORES 15G (12);1;CX12;1;727010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;Armaz.Extra;141036-FINI TUBES TUTTI FRUTTI 15G (12);1;CX12;1;727010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7270101;TDS1D48;Armaz.Extra;141047-TRIDENT MENTA 8G CX21;1;CX21;1;727010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7010101;N/D;N/D;N/D;0;N/D;N/D;N/D;N/D;N/D;N/D;N/D;N/D;N/D;N/D;;0;
01/10/2025;7260101;TDS1D30;M3;056476-CC MENOS ACUCAR PET 3L 6U FL;11;CX6;1;726010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;M3;007323-CRYSTAL PET 1,5L SEM / G;13;CX6;1;726010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;M3;007322-CRYSTAL PET 1,5L COM GAS;8;CX6;1;726010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;M3;056314-SCHW CITRUS ORIGINAL PET 1,5L;4;CX6;2;726010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;M3;119568-PET 1.5L DV F.FRUTAS CITRICAS;9;CX6;2;726010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;M3;119571-PET 1.5L DV FRUT LARANJA C6;14;CX6;2;726010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
